assembly_accession,protein_id,query,query_id,label
GCA_000010525.1,BAF86950.1,MBOAT,PF03062.19,putative-alginate-O-acetyltransferase
GCA_000010525.1,BAF88809.1,MBOAT,PF03062.19,membrane-bound-O-acyl-transferase
GCA_000010525.1,BAF89217.1,MBOAT,PF03062.19,cellulose-acetylase
GCA_000010525.1,BAF88809.1,MBOAT_2,PF13813.6,membrane-bound-O-acyl-transferase
GCA_000010525.1,BAF89295.1,MCD,PF05292.11,malonyl-CoA-decarboxylase
GCA_000010525.1,BAF89295.1,MCD_N,PF17408.2,malonyl-CoA-decarboxylase
GCA_000010525.1,BAF90340.1,MCM,PF00493.23,Mg-chelatase-related-protein
GCA_000010525.1,BAF87562.1,MCPsignal,PF00015.21,putative-methyl-accepting-chemotaxis-protein
GCA_000010525.1,BAF86059.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-sensory-transducer-precursor
GCA_000010525.1,BAF86060.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-sensory-transducer-precursor
GCA_000010525.1,BAF86664.1,MCPsignal,PF00015.21,chemotaxis-sensory-transducer
GCA_000010525.1,BAF89716.1,MCPsignal,PF00015.21,putative-methyl-accepting-chemotaxis-receptor
GCA_000010525.1,BAF86717.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF89479.1,MCPsignal,PF00015.21,IMP-dehydrogenase
GCA_000010525.1,BAF90095.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-sensory-transducer-precursor
GCA_000010525.1,BAF88825.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF88826.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF86658.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-protein
GCA_000010525.1,BAF88413.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF90493.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-sensory-transducer-precursor
GCA_000010525.1,BAF86571.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-receptor
GCA_000010525.1,BAF87315.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-protein
GCA_000010525.1,BAF88571.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF89268.1,MCPsignal,PF00015.21,putative-chemotaxis-sensory-transducer-precursor
GCA_000010525.1,BAF89101.1,MCPsignal,PF00015.21,putative-methyl-accepting-chemotaxis-sensory-transducer-precursor
GCA_000010525.1,BAF86722.1,MCPsignal,PF00015.21,putative-histidine-kinase
GCA_000010525.1,BAF86723.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF86906.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF87719.1,MCPsignal,PF00015.21,putative-histidine-kinase
GCA_000010525.1,BAF89151.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-receptor
GCA_000010525.1,BAF87076.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF88562.1,MCPsignal,PF00015.21,chemotaxis-sensory-transducer
GCA_000010525.1,BAF86724.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF89712.1,MCPsignal,PF00015.21,putative-histidine-kinase
GCA_000010525.1,BAF87223.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-sensory-transducer
GCA_000010525.1,BAF89153.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-sensory-transducer-precursor
GCA_000010525.1,BAF87024.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-receptor
GCA_000010525.1,BAF89845.1,MCPsignal,PF00015.21,putative-histidine-kinase
GCA_000010525.1,BAF88710.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF88979.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF86364.1,MCPsignal,PF00015.21,putative-histidine-kinase
GCA_000010525.1,BAF86792.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF88464.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-sensory-transducer
GCA_000010525.1,BAF88737.1,MCPsignal,PF00015.21,histidine-kinase
GCA_000010525.1,BAF90438.1,MCPsignal,PF00015.21,putative-methyl-accepting-chemotaxis-protein
GCA_000010525.1,BAF86819.1,MCPsignal,PF00015.21,chemotaxis-sensory-transducer
GCA_000010525.1,BAF86252.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-receptor
GCA_000010525.1,BAF89347.1,MCPsignal,PF00015.21,methyl-accepting-chemotaxis-sensory-transducer
GCA_000010525.1,BAF87544.1,MCPsignal,PF00015.21,putative-methyl-accepting-chemotaxis-protein
GCA_000010525.1,BAF90279.1,MCPsignal,PF00015.21,chemotaxis-sensory-transducer
GCA_000010525.1,BAF90589.1,MdcE,PF06833.11,carboxyl-transferase
GCA_000010525.1,BAF87533.1,MeaB,PF03308.16,ArgK-protein
GCA_000010525.1,BAF89652.1,MeaB,PF03308.16,putative-periplasmic-protein-kinase
GCA_000010525.1,BAF90326.1,MeaB,PF03308.16,transcriptional-regulator
GCA_000010525.1,BAF86371.1,Mem_trans,PF03547.18,conserved-hypothetical-transmembrane-protein
GCA_000010525.1,BAF86122.1,Mem_trans,PF03547.18,putative-transporter
GCA_000010525.1,BAF87227.1,Mem_trans,PF03547.18,auxin-efflux-carrier
GCA_000010525.1,BAF86271.1,Mem_trans,PF03547.18,conserved-hypothetical-protein
GCA_000010525.1,BAF88851.1,Mem_trans,PF03547.18,putative-permease
GCA_000010525.1,BAF87455.1,MerR,PF00376.23,transcriptional-regulator
GCA_000010525.1,BAF86509.1,MerR,PF00376.23,regulatory-protein
GCA_000010525.1,BAF88969.1,MerR,PF00376.23,transcriptional-regulator
GCA_000010525.1,BAF88290.1,MerR,PF00376.23,regulatory-protein
GCA_000010525.1,BAF87455.1,MerR-DNA-bind,PF09278.11,transcriptional-regulator
GCA_000010525.1,BAF86509.1,MerR-DNA-bind,PF09278.11,regulatory-protein
GCA_000010525.1,BAF88969.1,MerR-DNA-bind,PF09278.11,transcriptional-regulator
GCA_000010525.1,BAF88290.1,MerR_1,PF13411.6,regulatory-protein
GCA_000010525.1,BAF87455.1,MerR_1,PF13411.6,transcriptional-regulator
GCA_000010525.1,BAF86509.1,MerR_1,PF13411.6,regulatory-protein
GCA_000010525.1,BAF88969.1,MerR_1,PF13411.6,transcriptional-regulator
GCA_000010525.1,BAF90275.1,Metallophos,PF00149.28,metallophosphoesterase
GCA_000010525.1,BAF86784.1,Metallophos,PF00149.28,putative-ICC-protein
GCA_000010525.1,BAF86890.1,Metallophos,PF00149.28,putative-phosphohydrolase
GCA_000010525.1,BAF88299.1,Metallophos,PF00149.28,uncharacterized-protein-AZC_2301
GCA_000010525.1,BAF87210.1,Metallophos,PF00149.28,exonuclease
GCA_000010525.1,BAF86113.1,Metallophos,PF00149.28,metallophosphoesterase
GCA_000010525.1,BAF90275.1,Metallophos_2,PF12850.7,metallophosphoesterase
GCA_000010525.1,BAF88299.1,Metallophos_2,PF12850.7,uncharacterized-protein-AZC_2301
GCA_000010525.1,BAF86890.1,Metallophos_2,PF12850.7,putative-phosphohydrolase
GCA_000010525.1,BAF86784.1,Metallophos_2,PF12850.7,putative-ICC-protein
GCA_000010525.1,BAF90089.1,Metallophos_2,PF12850.7,putative-phosphoesterase-or-phosphohydrolase
GCA_000010525.1,BAF89024.1,Metal_hydrol,PF10118.9,putative-metal-dependent-hydrolase
GCA_000010525.1,BAF88426.1,Metal_resist,PF13801.6,hypothetical-protein-AZC_2428
GCA_000010525.1,BAF89025.1,Methyltransf_11,PF08241.12,putative-methyltransferase
GCA_000010525.1,BAF90337.1,Methyltransf_11,PF08241.12,regulatory-protein
GCA_000010525.1,BAF90344.1,Methyltransf_11,PF08241.12,methlytransferase
GCA_000010525.1,BAF90347.1,Methyltransf_11,PF08241.12,putative-phosphatidylethanolamine-N-methyltransferase
GCA_000010525.1,BAF89917.1,Methyltransf_11,PF08241.12,ubiquinone/menaquinone-biosynthesis-methyltransferase
GCA_000010525.1,BAF87841.1,Methyltransf_11,PF08241.12,putative-methylase
GCA_000010525.1,BAF90298.1,Methyltransf_11,PF08241.12,ubiquinone-biosynthesis-O-methyltransferase
GCA_000010525.1,BAF87516.1,Methyltransf_11,PF08241.12,conserved-hypothetical-protein
GCA_000010525.1,BAF89787.1,Methyltransf_11,PF08241.12,trans-aconitate-methyltransferase
GCA_000010525.1,BAF86527.1,Methyltransf_11,PF08241.12,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF88436.1,Methyltransf_11,PF08241.12,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF89322.1,Methyltransf_11,PF08241.12,methyltransferase
GCA_000010525.1,BAF86393.1,Methyltransf_11,PF08241.12,conserved-hypothetical-protein
GCA_000010525.1,BAF89813.1,Methyltransf_11,PF08241.12,nodulation-protein-S
GCA_000010525.1,BAF90578.1,Methyltransf_11,PF08241.12,conserved-hypothetical-protein
GCA_000010525.1,BAF87141.1,Methyltransf_11,PF08241.12,putative-methyltransferase
GCA_000010525.1,BAF89476.1,Methyltransf_11,PF08241.12,putative-NDP-hexose-3-C-methyltransferase-protein
GCA_000010525.1,BAF86316.1,Methyltransf_11,PF08241.12,methyltransferase
GCA_000010525.1,BAF88586.1,Methyltransf_11,PF08241.12,protein-of-unknown-function
GCA_000010525.1,BAF88604.1,Methyltransf_11,PF08241.12,putative-methylase
GCA_000010525.1,BAF90096.1,Methyltransf_11,PF08241.12,conserved-hypothetical-protein
GCA_000010525.1,BAF86226.1,Methyltransf_11,PF08241.12,methionine-biosynthesis-MetW-protein
GCA_000010525.1,BAF86223.1,Methyltransf_11,PF08241.12,conserved-hypothetical-protein
GCA_000010525.1,BAF89076.1,Methyltransf_11,PF08241.12,hypothetical-protein-AZC_3078
GCA_000010525.1,BAF89473.1,Methyltransf_11,PF08241.12,conserved-hypothetical-protein
GCA_000010525.1,BAF86111.1,Methyltransf_11,PF08241.12,conserved-hypothetical-protein
GCA_000010525.1,BAF90476.1,Methyltransf_11,PF08241.12,ribosomal-protein-L11-methyltransferase
GCA_000010525.1,BAF90544.1,Methyltransf_11,PF08241.12,methyltransferase
GCA_000010525.1,BAF90491.1,Methyltransf_11,PF08241.12,modification-methylase
GCA_000010525.1,BAF88816.1,Methyltransf_11,PF08241.12,putative-methyltransferase-transmembrane-protein
GCA_000010525.1,BAF90337.1,Methyltransf_12,PF08242.12,regulatory-protein
GCA_000010525.1,BAF90298.1,Methyltransf_12,PF08242.12,ubiquinone-biosynthesis-O-methyltransferase
GCA_000010525.1,BAF89025.1,Methyltransf_12,PF08242.12,putative-methyltransferase
GCA_000010525.1,BAF88604.1,Methyltransf_12,PF08242.12,putative-methylase
GCA_000010525.1,BAF90344.1,Methyltransf_12,PF08242.12,methlytransferase
GCA_000010525.1,BAF90347.1,Methyltransf_12,PF08242.12,putative-phosphatidylethanolamine-N-methyltransferase
GCA_000010525.1,BAF89813.1,Methyltransf_12,PF08242.12,nodulation-protein-S
GCA_000010525.1,BAF87841.1,Methyltransf_12,PF08242.12,putative-methylase
GCA_000010525.1,BAF89917.1,Methyltransf_12,PF08242.12,ubiquinone/menaquinone-biosynthesis-methyltransferase
GCA_000010525.1,BAF89787.1,Methyltransf_12,PF08242.12,trans-aconitate-methyltransferase
GCA_000010525.1,BAF88436.1,Methyltransf_12,PF08242.12,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF86527.1,Methyltransf_12,PF08242.12,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF87516.1,Methyltransf_12,PF08242.12,conserved-hypothetical-protein
GCA_000010525.1,BAF89476.1,Methyltransf_12,PF08242.12,putative-NDP-hexose-3-C-methyltransferase-protein
GCA_000010525.1,BAF86393.1,Methyltransf_12,PF08242.12,conserved-hypothetical-protein
GCA_000010525.1,BAF90578.1,Methyltransf_12,PF08242.12,conserved-hypothetical-protein
GCA_000010525.1,BAF87141.1,Methyltransf_12,PF08242.12,putative-methyltransferase
GCA_000010525.1,BAF89476.1,Methyltransf_13,PF08421.11,putative-NDP-hexose-3-C-methyltransferase-protein
GCA_000010525.1,BAF86050.1,Methyltransf_13,PF08421.11,S-adenosyl-dependent-methyl-transferase
GCA_000010525.1,BAF89476.1,Methyltransf_14,PF08484.11,putative-NDP-hexose-3-C-methyltransferase-protein
GCA_000010525.1,BAF86050.1,Methyltransf_14,PF08484.11,S-adenosyl-dependent-methyl-transferase
GCA_000010525.1,BAF86296.1,Methyltransf_16,PF10294.9,hypothetical-protein-AZC_0298
GCA_000010525.1,BAF89787.1,Methyltransf_2,PF00891.18,trans-aconitate-methyltransferase
GCA_000010525.1,BAF90337.1,Methyltransf_2,PF00891.18,regulatory-protein
GCA_000010525.1,BAF88917.1,Methyltransf_21,PF05050.12,methyltransferase
GCA_000010525.1,BAF89002.1,Methyltransf_21,PF05050.12,methyltransferase
GCA_000010525.1,BAF90417.1,Methyltransf_21,PF05050.12,methyltransferase
GCA_000010525.1,BAF87188.1,Methyltransf_21,PF05050.12,methyltransferase
GCA_000010525.1,BAF86041.1,Methyltransf_21,PF05050.12,putative-methyltransferase
GCA_000010525.1,BAF89465.1,Methyltransf_21,PF05050.12,conserved-hypothetical-protein
GCA_000010525.1,BAF89466.1,Methyltransf_21,PF05050.12,methyltransferase
GCA_000010525.1,BAF90298.1,Methyltransf_23,PF13489.6,ubiquinone-biosynthesis-O-methyltransferase
GCA_000010525.1,BAF90337.1,Methyltransf_23,PF13489.6,regulatory-protein
GCA_000010525.1,BAF89787.1,Methyltransf_23,PF13489.6,trans-aconitate-methyltransferase
GCA_000010525.1,BAF90347.1,Methyltransf_23,PF13489.6,putative-phosphatidylethanolamine-N-methyltransferase
GCA_000010525.1,BAF89476.1,Methyltransf_23,PF13489.6,putative-NDP-hexose-3-C-methyltransferase-protein
GCA_000010525.1,BAF89813.1,Methyltransf_23,PF13489.6,nodulation-protein-S
GCA_000010525.1,BAF89473.1,Methyltransf_23,PF13489.6,conserved-hypothetical-protein
GCA_000010525.1,BAF89025.1,Methyltransf_23,PF13489.6,putative-methyltransferase
GCA_000010525.1,BAF90344.1,Methyltransf_23,PF13489.6,methlytransferase
GCA_000010525.1,BAF87841.1,Methyltransf_23,PF13489.6,putative-methylase
GCA_000010525.1,BAF86393.1,Methyltransf_23,PF13489.6,conserved-hypothetical-protein
GCA_000010525.1,BAF87516.1,Methyltransf_23,PF13489.6,conserved-hypothetical-protein
GCA_000010525.1,BAF86527.1,Methyltransf_23,PF13489.6,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF88436.1,Methyltransf_23,PF13489.6,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF89322.1,Methyltransf_23,PF13489.6,methyltransferase
GCA_000010525.1,BAF86226.1,Methyltransf_23,PF13489.6,methionine-biosynthesis-MetW-protein
GCA_000010525.1,BAF86050.1,Methyltransf_23,PF13489.6,S-adenosyl-dependent-methyl-transferase
GCA_000010525.1,BAF89917.1,Methyltransf_23,PF13489.6,ubiquinone/menaquinone-biosynthesis-methyltransferase
GCA_000010525.1,BAF90476.1,Methyltransf_23,PF13489.6,ribosomal-protein-L11-methyltransferase
GCA_000010525.1,BAF87141.1,Methyltransf_23,PF13489.6,putative-methyltransferase
GCA_000010525.1,BAF86111.1,Methyltransf_23,PF13489.6,conserved-hypothetical-protein
GCA_000010525.1,BAF90578.1,Methyltransf_23,PF13489.6,conserved-hypothetical-protein
GCA_000010525.1,BAF87517.1,Methyltransf_24,PF13578.6,putative-Macrocin-O-methyltransferase-domain-protein
GCA_000010525.1,BAF89469.1,Methyltransf_24,PF13578.6,putative-cephalosporin-hydroxylase
GCA_000010525.1,BAF89025.1,Methyltransf_25,PF13649.6,putative-methyltransferase
GCA_000010525.1,BAF89917.1,Methyltransf_25,PF13649.6,ubiquinone/menaquinone-biosynthesis-methyltransferase
GCA_000010525.1,BAF87841.1,Methyltransf_25,PF13649.6,putative-methylase
GCA_000010525.1,BAF90344.1,Methyltransf_25,PF13649.6,methlytransferase
GCA_000010525.1,BAF90337.1,Methyltransf_25,PF13649.6,regulatory-protein
GCA_000010525.1,BAF90298.1,Methyltransf_25,PF13649.6,ubiquinone-biosynthesis-O-methyltransferase
GCA_000010525.1,BAF90347.1,Methyltransf_25,PF13649.6,putative-phosphatidylethanolamine-N-methyltransferase
GCA_000010525.1,BAF89787.1,Methyltransf_25,PF13649.6,trans-aconitate-methyltransferase
GCA_000010525.1,BAF86527.1,Methyltransf_25,PF13649.6,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF88436.1,Methyltransf_25,PF13649.6,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF88604.1,Methyltransf_25,PF13649.6,putative-methylase
GCA_000010525.1,BAF89813.1,Methyltransf_25,PF13649.6,nodulation-protein-S
GCA_000010525.1,BAF87516.1,Methyltransf_25,PF13649.6,conserved-hypothetical-protein
GCA_000010525.1,BAF86393.1,Methyltransf_25,PF13649.6,conserved-hypothetical-protein
GCA_000010525.1,BAF90476.1,Methyltransf_25,PF13649.6,ribosomal-protein-L11-methyltransferase
GCA_000010525.1,BAF87141.1,Methyltransf_25,PF13649.6,putative-methyltransferase
GCA_000010525.1,BAF89322.1,Methyltransf_25,PF13649.6,methyltransferase
GCA_000010525.1,BAF88586.1,Methyltransf_25,PF13649.6,protein-of-unknown-function
GCA_000010525.1,BAF90491.1,Methyltransf_25,PF13649.6,modification-methylase
GCA_000010525.1,BAF87768.1,Methyltransf_25,PF13649.6,protein-of-unknown-function
GCA_000010525.1,BAF90578.1,Methyltransf_25,PF13649.6,conserved-hypothetical-protein
GCA_000010525.1,BAF89476.1,Methyltransf_25,PF13649.6,putative-NDP-hexose-3-C-methyltransferase-protein
GCA_000010525.1,BAF89180.1,Methyltransf_25,PF13649.6,tRNA/rRNA-cytosine-C5-methylase
GCA_000010525.1,BAF86111.1,Methyltransf_25,PF13649.6,conserved-hypothetical-protein
GCA_000010525.1,BAF86903.1,Methyltransf_25,PF13649.6,putative-O-methyltransferase
GCA_000010525.1,BAF86226.1,Methyltransf_25,PF13649.6,methionine-biosynthesis-MetW-protein
GCA_000010525.1,BAF90096.1,Methyltransf_25,PF13649.6,conserved-hypothetical-protein
GCA_000010525.1,BAF88816.1,Methyltransf_25,PF13649.6,putative-methyltransferase-transmembrane-protein
GCA_000010525.1,BAF86316.1,Methyltransf_25,PF13649.6,methyltransferase
GCA_000010525.1,BAF89700.1,Methyltransf_25,PF13649.6,putative-RNA-methyltransferase
GCA_000010525.1,BAF89981.1,Methyltransf_28,PF02636.17,protein-of-unknown-function
GCA_000010525.1,BAF90344.1,Methyltransf_29,PF03141.16,methlytransferase
GCA_000010525.1,BAF88480.1,Methyltransf_30,PF05430.11,putative-spermine/spermidine-synthase
GCA_000010525.1,BAF90337.1,Methyltransf_31,PF13847.6,regulatory-protein
GCA_000010525.1,BAF90344.1,Methyltransf_31,PF13847.6,methlytransferase
GCA_000010525.1,BAF89025.1,Methyltransf_31,PF13847.6,putative-methyltransferase
GCA_000010525.1,BAF89787.1,Methyltransf_31,PF13847.6,trans-aconitate-methyltransferase
GCA_000010525.1,BAF90298.1,Methyltransf_31,PF13847.6,ubiquinone-biosynthesis-O-methyltransferase
GCA_000010525.1,BAF89917.1,Methyltransf_31,PF13847.6,ubiquinone/menaquinone-biosynthesis-methyltransferase
GCA_000010525.1,BAF88604.1,Methyltransf_31,PF13847.6,putative-methylase
GCA_000010525.1,BAF86527.1,Methyltransf_31,PF13847.6,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF87841.1,Methyltransf_31,PF13847.6,putative-methylase
GCA_000010525.1,BAF90347.1,Methyltransf_31,PF13847.6,putative-phosphatidylethanolamine-N-methyltransferase
GCA_000010525.1,BAF90491.1,Methyltransf_31,PF13847.6,modification-methylase
GCA_000010525.1,BAF86393.1,Methyltransf_31,PF13847.6,conserved-hypothetical-protein
GCA_000010525.1,BAF89700.1,Methyltransf_31,PF13847.6,putative-RNA-methyltransferase
GCA_000010525.1,BAF89813.1,Methyltransf_31,PF13847.6,nodulation-protein-S
GCA_000010525.1,BAF88436.1,Methyltransf_31,PF13847.6,cyclopropane-fatty-acyl-phospholipid-synthase
GCA_000010525.1,BAF89180.1,Methyltransf_31,PF13847.6,tRNA/rRNA-cytosine-C5-methylase
GCA_000010525.1,BAF90476.1,Methyltransf_31,PF13847.6,ribosomal-protein-L11-methyltransferase
GCA_000010525.1,BAF90578.1,Methyltransf_31,PF13847.6,conserved-hypothetical-protein
GCA_000010525.1,BAF88586.1,Methyltransf_31,PF13847.6,protein-of-unknown-function
GCA_000010525.1,BAF87726.1,Methyltransf_31,PF13847.6,protein-L-isoaspartate(D-aspartate)-O-methyltransferase
GCA_000010525.1,BAF87516.1,Methyltransf_31,PF13847.6,conserved-hypothetical-protein
GCA_000010525.1,BAF88816.1,Methyltransf_31,PF13847.6,putative-methyltransferase-transmembrane-protein
GCA_000010525.1,BAF86226.1,Methyltransf_31,PF13847.6,methionine-biosynthesis-MetW-protein
GCA_000010525.1,BAF86013.1,Methyltransf_4,PF02390.17,tRNA-(guanine-N7)-methyltransferase
GCA_000010525.1,BAF88604.1,Methyltransf_4,PF02390.17,putative-methylase
GCA_000010525.1,BAF90544.1,Methyltransf_5,PF01795.19,methyltransferase
GCA_000010525.1,BAF89025.1,Methyltransf_8,PF05148.15,putative-methyltransferase
GCA_000010525.1,BAF87841.1,Methyltransf_9,PF08003.11,putative-methylase
GCA_000010525.1,BAF88302.1,Methyltrans_RNA,PF04452.14,protein-of-unknown-function
GCA_000010525.1,BAF90696.1,Methyltr_RsmB-F,PF01189.17,rRNA-SAM-dependent-methyltransferase
GCA_000010525.1,BAF89180.1,Methyltr_RsmB-F,PF01189.17,tRNA/rRNA-cytosine-C5-methylase
GCA_000010525.1,BAF89700.1,Methyltr_RsmB-F,PF01189.17,putative-RNA-methyltransferase
GCA_000010525.1,BAF88604.1,MethyTransf_Reg,PF10119.9,putative-methylase
GCA_000010525.1,BAF86226.1,MetW,PF07021.12,methionine-biosynthesis-MetW-protein
GCA_000010525.1,BAF87841.1,MetW,PF07021.12,putative-methylase
GCA_000010525.1,BAF90417.1,Met_10,PF02475.16,methyltransferase
GCA_000010525.1,BAF90339.1,Met_synt_B12,PF02965.17,5-methyltetrahydrofolate-homocysteine-methyltransferase
GCA_000010525.1,BAF86176.1,MFS_1,PF07690.16,putative-transporter
GCA_000010525.1,BAF87422.1,MFS_1,PF07690.16,nitrite-extrusion-protein
GCA_000010525.1,BAF87858.1,MFS_1,PF07690.16,putative-membrane-transport-protein
GCA_000010525.1,BAF88019.1,MFS_1,PF07690.16,major-facilitator-superfamily-protein
GCA_000010525.1,BAF86105.1,MFS_1,PF07690.16,putative-permease
GCA_000010525.1,BAF88638.1,MFS_1,PF07690.16,MFS-transporter-phthalate-permease
GCA_000010525.1,BAF90222.1,MFS_1,PF07690.16,conserved-hypothetical-protein
GCA_000010525.1,BAF86766.1,MFS_1,PF07690.16,putative-MFS-transporter
GCA_000010525.1,BAF87105.1,MFS_1,PF07690.16,major-facilitator-family-transporter
GCA_000010525.1,BAF88856.1,MFS_1,PF07690.16,permeases
GCA_000010525.1,BAF87100.1,MFS_1,PF07690.16,drug-resistance-translocase
GCA_000010525.1,BAF87611.1,MFS_1,PF07690.16,permeases-of-the-major-facilitator-superfamily
GCA_000010525.1,BAF88266.1,MFS_1,PF07690.16,putative-MFS-permease
GCA_000010525.1,BAF90435.1,MFS_1,PF07690.16,putative-multidrug-efflux-system-protein
GCA_000010525.1,BAF88876.1,MFS_1,PF07690.16,permeases-of-the-major-facilitator-superfamily
GCA_000010525.1,BAF89520.1,MFS_1,PF07690.16,conserved-hypothetical-protein
GCA_000010525.1,BAF89369.1,MFS_1,PF07690.16,putative-multidrug-efflux-protein
GCA_000010525.1,BAF88512.1,MFS_1,PF07690.16,putative-arabinose-efflux-permease
GCA_000010525.1,BAF86339.1,MFS_1,PF07690.16,major-facilitator-superfamily
GCA_000010525.1,BAF86741.1,MFS_1,PF07690.16,drug-resistance-transporter
GCA_000010525.1,BAF88270.1,MFS_1,PF07690.16,putative-sugar-phosphate-permease
GCA_000010525.1,BAF86282.1,MFS_1,PF07690.16,transmembrane-efflux-protein
GCA_000010525.1,BAF89222.1,MFS_1,PF07690.16,putative-4-methylmuconolactone-transporter
